2.0411e+00 7.3715e-01 1.2785e+03 -9.2019e-01
-1.7323e+00 1.0017e+00 1.2842e+03 -9.2020e-01
2.1090e+00 7.0404e-01 1.2856e+03 -9.2019e-01
2.4892e+00 -4.0853e-01 1.2870e+03 -9.2019e-01
2.0915e+00 7.4764e-01 1.2928e+03 -9.2020e-01
2.6090e+00 -3.4675e-01 1.2942e+03 -9.2019e-01
1.9869e+00 8.5450e-01 1.2999e+03 -9.2020e-01
2.7952e+00 -2.2955e-01 1.3013e+03 -9.2019e-01
2.9343e-01 -1.8561e+00 1.3027e+03 -9.2019e-01
1.8314e+00 9.5776e-01 1.3070e+03 -9.2020e-01
2.8765e+00 -1.4678e-01 1.3085e+03 -9.2020e-01
7.7388e-01 -1.5998e+00 1.3099e+03 -9.2019e-01
2.8595e+00 -1.2853e-01 1.3156e+03 -9.2020e-01
8.1258e-01 -1.5676e+00 1.3170e+03 -9.2019e-01
2.7717e+00 -1.8046e-01 1.3227e+03 -9.2020e-01
4.4253e-01 -1.7954e+00 1.3241e+03 -9.2019e-01
-2.5717e+00 -3.1670e-01 1.3256e+03 -9.2019e-01
-3.0644e-01 -1.8392e+00 1.3313e+03 -9.2020e-01
-2.7404e+00 -1.9912e-01 1.3327e+03 -9.2019e-01
-7.8394e-01 -1.5848e+00 1.3384e+03 -9.2020e-01
-2.8474e+00 -1.3025e-01 1.3398e+03 -9.2019e-01
-8.3310e-01 -1.5583e+00 1.3455e+03 -9.2020e-01
-2.8801e+00 -1.3298e-01 1.3470e+03 -9.2019e-01
-1.7896e+00 9.8063e-01 1.3484e+03 -9.2019e-01
-2.8284e+00 -2.0130e-01 1.3541e+03 -9.2020e-01
-1.9426e+00 8.8669e-01 1.3555e+03 -9.2019e-01
-2.6553e+00 -3.1736e-01 1.3612e+03 -9.2020e-01
-2.0652e+00 7.7431e-01 1.3627e+03 -9.2019e-01
-2.5122e+00 -3.9581e-01 1.3684e+03 -9.2020e-01
-2.1031e+00 7.1373e-01 1.3698e+03 -9.2019e-01
1.7485e+00 9.9592e-01 1.3712e+03 -9.2019e-01
-2.0535e+00 7.3012e-01 1.3769e+03 -9.2020e-01
1.7864e+00 9.5064e-01 1.3784e+03 -9.2019e-01
-1.9330e+00 8.1655e-01 1.3841e+03 -9.2020e-01
1.9094e+00 8.3856e-01 1.3855e+03 -9.2019e-01
2.6042e+00 -2.9616e-01 1.3869e+03 -9.2019e-01
-1.8017e+00 9.3337e-01 1.3912e+03 -9.2020e-01
2.0373e+00 7.4005e-01 1.3926e+03 -9.2020e-01
2.4892e+00 -3.8778e-01 1.3941e+03 -9.2019e-01
2.1062e+00 7.0604e-01 1.3998e+03 -9.2020e-01
2.4912e+00 -4.0674e-01 1.4012e+03 -9.2019e-01
2.0897e+00 7.4864e-01 1.4069e+03 -9.2020e-01
2.6094e+00 -3.4604e-01 1.4083e+03 -9.2019e-01
-4.7404e-01 -1.7924e+00 1.4098e+03 -9.2019e-01
2.7940e+00 -2.2996e-01 1.4155e+03 -9.2020e-01
2.8933e-01 -1.8567e+00 1.4169e+03 -9.2019e-01
2.8752e+00 -1.4762e-01 1.4226e+03 -9.2020e-01
7.6833e-01 -1.6034e+00 1.4240e+03 -9.2019e-01
2.8581e+00 -1.2964e-01 1.4297e+03 -9.2020e-01
8.0584e-01 -1.5720e+00 1.4312e+03 -9.2019e-01
-2.4865e+00 -3.9201e-01 1.4326e+03 -9.2019e-01
4.3319e-01 -1.7997e+00 1.4383e+03 -9.2020e-01
-2.5743e+00 -3.1527e-01 1.4397e+03 -9.2019e-01
-3.1071e-01 -1.8385e+00 1.4454e+03 -9.2020e-01
-2.7418e+00 -1.9872e-01 1.4469e+03 -9.2019e-01
-7.7944e-01 -1.5880e+00 1.4526e+03 -9.2020e-01
-2.8473e+00 -1.3136e-01 1.4540e+03 -9.2019e-01
-1.7318e+00 1.0016e+00 1.4554e+03 -9.2019e-01
-2.8786e+00 -1.3539e-01 1.4611e+03 -9.2020e-01
-1.7956e+00 9.7709e-01 1.4626e+03 -9.2019e-01
-2.8238e+00 -2.0489e-01 1.4683e+03 -9.2020e-01
-1.9477e+00 8.8275e-01 1.4697e+03 -9.2019e-01
1.9878e+00 8.5416e-01 1.4711e+03 -9.2019e-01
-2.6501e+00 -3.2040e-01 1.4754e+03 -9.2020e-01
-2.0673e+00 7.7176e-01 1.4768e+03 -9.2020e-01
1.8348e+00 9.5530e-01 1.4783e+03 -9.2019e-01
-2.1020e+00 7.1394e-01 1.4840e+03 -9.2020e-01
1.7491e+00 9.9476e-01 1.4854e+03 -9.2019e-01
-2.0494e+00 7.3301e-01 1.4911e+03 -9.2020e-01
1.7910e+00 9.4645e-01 1.4925e+03 -9.2019e-01
2.7647e+00 -1.8675e-01 1.4939e+03 -9.2019e-01
1.9147e+00 8.3406e-01 1.4997e+03 -9.2020e-01
2.5981e+00 -3.0061e-01 1.5011e+03 -9.2019e-01
2.0406e+00 7.3832e-01 1.5068e+03 -9.2020e-01
2.4889e+00 -3.8887e-01 1.5082e+03 -9.2019e-01
2.1054e+00 7.0807e-01 1.5139e+03 -9.2020e-01
2.4967e+00 -4.0387e-01 1.5153e+03 -9.2019e-01
-8.2211e-01 -1.5657e+00 1.5168e+03 -9.2019e-01
2.6203e+00 -3.3937e-01 1.5225e+03 -9.2020e-01
-4.3324e-01 -1.8122e+00 1.5239e+03 -9.2019e-01
2.8020e+00 -2.2357e-01 1.5296e+03 -9.2020e-01
3.3021e-01 -1.8484e+00 1.5310e+03 -9.2019e-01
2.8754e+00 -1.4515e-01 1.5368e+03 -9.2020e-01
7.7815e-01 -1.5964e+00 1.5382e+03 -9.2019e-01
-2.5108e+00 -3.9473e-01 1.5396e+03 -9.2019e-01
7.9159e-01 -1.5812e+00 1.5453e+03 -9.2020e-01
-2.4898e+00 -3.8857e-01 1.5467e+03 -9.2019e-01
3.8895e-01 -1.8174e+00 1.5524e+03 -9.2020e-01
-2.5850e+00 -3.0776e-01 1.5539e+03 -9.2019e-01
-3.5523e-01 -1.8278e+00 1.5596e+03 -9.2020e-01
-2.7516e+00 -1.9242e-01 1.5610e+03 -9.2020e-01
-1.7896e+00 9.4350e-01 1.5624e+03 -9.2019e-01
-2.8509e+00 -1.3044e-01 1.5681e+03 -9.2020e-01
-1.7344e+00 1.0013e+00 1.5696e+03 -9.2019e-01
-2.8772e+00 -1.3943e-01 1.5753e+03 -9.2020e-01
-1.8073e+00 9.7054e-01 1.5767e+03 -9.2019e-01
2.0855e+00 7.5569e-01 1.5781e+03 -9.2019e-01
-1.9603e+00 8.7328e-01 1.5838e+03 -9.2020e-01
1.9756e+00 8.6354e-01 1.5853e+03 -9.2019e-01
-2.0735e+00 7.6440e-01 1.5910e+03 -9.2020e-01
1.8237e+00 9.6134e-01 1.5924e+03 -9.2019e-01
-2.1009e+00 7.1277e-01 1.5981e+03 -9.2020e-01
1.7479e+00 9.9401e-01 1.5995e+03 -9.2019e-01
2.8507e+00 -1.3446e-01 1.6010e+03 -9.2019e-01
1.7993e+00 9.3871e-01 1.6067e+03 -9.2020e-01
2.7529e+00 -1.9465e-01 1.6081e+03 -9.2019e-01
1.9254e+00 8.2477e-01 1.6138e+03 -9.2020e-01
2.5850e+00 -3.0988e-01 1.6152e+03 -9.2019e-01
2.0483e+00 7.3355e-01 1.6209e+03 -9.2020e-01
2.4859e+00 -3.9254e-01 1.6224e+03 -9.2019e-01
-8.0703e-01 -1.5700e+00 1.6238e+03 -9.2019e-01
2.5038e+00 -4.0068e-01 1.6295e+03 -9.2020e-01
-8.0354e-01 -1.5786e+00 1.6309e+03 -9.2019e-01
2.6367e+00 -3.2961e-01 1.6366e+03 -9.2020e-01
-3.7158e-01 -1.8362e+00 1.6381e+03 -9.2019e-01
2.8143e+00 -2.1389e-01 1.6438e+03 -9.2020e-01
3.9251e-01 -1.8295e+00 1.6452e+03 -9.2020e-01
-2.6292e+00 -3.3171e-01 1.6466e+03 -9.2019e-01
7.9635e-01 -1.5836e+00 1.6523e+03 -9.2020e-01
-2.5039e+00 -3.9776e-01 1.6538e+03 -9.2019e-01
7.7573e-01 -1.5912e+00 1.6595e+03 -9.2020e-01
-2.4932e+00 -3.8461e-01 1.6609e+03 -9.2019e-01
-2.0331e+00 7.4342e-01 1.6623e+03 -9.2019e-01
-2.5985e+00 -2.9808e-01 1.6680e+03 -9.2020e-01
-1.9068e+00 8.3834e-01 1.6695e+03 -9.2019e-01
-2.7640e+00 -1.8417e-01 1.6752e+03 -9.2020e-01
-1.7810e+00 9.5159e-01 1.6766e+03 -9.2019e-01
-2.8559e+00 -1.2861e-01 1.6823e+03 -9.2020e-01
-1.7360e+00 1.0019e+00 1.6837e+03 -9.2019e-01
2.1108e+00 7.0759e-01 1.6851e+03 -9.2019e-01
-1.8197e+00 9.6381e-01 1.6909e+03 -9.2020e-01
2.0787e+00 7.6373e-01 1.6923e+03 -9.2019e-01
-1.9737e+00 8.6300e-01 1.6980e+03 -9.2020e-01
1.9622e+00 8.7380e-01 1.6994e+03 -9.2019e-01
-2.0805e+00 7.5627e-01 1.7051e+03 -9.2020e-01
1.8111e+00 9.6825e-01 1.7066e+03 -9.2019e-01
2.8763e+00 -1.4095e-01 1.7080e+03 -9.2019e-01
1.7455e+00 9.9401e-01 1.7137e+03 -9.2020e-01
2.8463e+00 -1.3579e-01 1.7151e+03 -9.2019e-01
1.8064e+00 9.3166e-01 1.7208e+03 -9.2020e-01
2.7414e+00 -2.0205e-01 1.7222e+03 -9.2019e-01
1.9353e+00 8.1613e-01 1.7280e+03 -9.2020e-01
2.5727e+00 -3.1858e-01 1.7294e+03 -9.2020e-01
-4.4636e-01 -1.7929e+00 1.7308e+03 -9.2019e-01
2.4823e+00 -3.9635e-01 1.7365e+03 -9.2020e-01
-8.2245e-01 -1.5602e+00 1.7379e+03 -9.2019e-01
2.5090e+00 -3.9855e-01 1.7436e+03 -9.2020e-01
-7.9036e-01 -1.5879e+00 1.7451e+03 -9.2019e-01
-2.8770e+00 -1.4271e-01 1.7465e+03 -9.2019e-01
-3.2122e-01 -1.8500e+00 1.7522e+03 -9.2020e-01
-2.7984e+00 -2.2408e-01 1.7536e+03 -9.2019e-01
4.4229e-01 -1.8087e+00 1.7593e+03 -9.2020e-01
-2.6160e+00 -3.3969e-01 1.7608e+03 -9.2019e-01
8.1343e-01 -1.5718e+00 1.7665e+03 -9.2020e-01
-2.4978e+00 -4.0081e-01 1.7679e+03 -9.2019e-01
-2.0966e+00 7.1278e-01 1.7693e+03 -9.2019e-01
-2.4944e+00 -3.8254e-01 1.7750e+03 -9.2020e-01
-2.0280e+00 7.4633e-01 1.7765e+03 -9.2019e-01
-2.6073e+00 -2.9178e-01 1.7822e+03 -9.2020e-01
-1.8993e+00 8.4473e-01 1.7836e+03 -9.2019e-01
-2.7722e+00 -1.7862e-01 1.7893e+03 -9.2020e-01
-1.7749e+00 9.5716e-01 1.7907e+03 -9.2019e-01
2.0622e+00 7.2439e-01 1.7922e+03 -9.2019e-01
-1.7360e+00 1.0029e+00 1.7979e+03 -9.2020e-01
2.1120e+00 7.0785e-01 1.7993e+03 -9.2019e-01
